question_number,question_text,choices,has_image,gpt-4o_answer,gpt-4o_explanation,gpt-4o_confidence,o1_answer,o1_explanation,o1_confidence,o3-mini_answer,o3-mini_explanation,o3-mini_confidence,claude_answer,claude_explanation,claude_confidence,gemini_answer,gemini_explanation,gemini_confidence
119D36,"47歳の女性。腹部膨満感を主訴に来院した。3年前から全身の皮膚瘙痒感を自覚していたがそのままにしていた。3か月前から腹部が張った感じが出現し、徐々に増悪したため受診した。喫煙歴と飲酒歴はない。常用薬やサプリメントの服用はない。意識は清明。眼瞼結膜に異常を認めない。眼球結膜に黄染を認める。前胸部のくも状血管拡張と手掌紅斑を認める。腹部は膨隆し波動を認める。下腿に浮腫を認める。血液所見:赤血球324万、Hb9.6g/dL、白血球6,700、血小板3.5万、PT-INR1.8(基準0.9~1.1)。血液生化学所見:総蛋白6.8g/dL、アルブミン3.4g/dL、IgG1,710mg/dL(基準861~1,747)、IgA342mg/dL(基準93~393)IgM980mg/dL(基準50~269)、総ビリルビン3.6mg/dL、AST42U/L、ALT36U/L、ALP393U/L(基準38~113)、Y-GT462U/L(基準9~32)、Cu124μg/dL(基準68~128)。免疫血清学所見:HBs抗原陰性、HCV抗体陰性。腹部超音波検査で多量の腹水を認め、肝辺縁は鈍化し、表面は不整、肝実質も不均一である。肝臓に腫瘤を認めない。肝内胆管の拡張を認めない。診断のために行うべき検査はどれか。 ",a. 腹部造影CT | b. 経皮的肝生検 | c. 薬剤リンパ球刺激試験 | d. 血清セルロプラスミン測定 | e. 抗ミトコンドリア抗体測定,False,e,この症例は皮膚瘙痒感、黄疸、腹水、肝機能異常、免疫グロブリンの異常上昇、特にigmの上昇といった特徴があり、これらは原発性胆汁性胆管炎（pbc）の典型的な症状です。pbcの診断には、抗ミトコンドリア抗体（ama）の測定が重要であるため、e. 抗ミトコンドリア抗体測定が選ばれます。,0.9,e,皮膚瘙痒感やalp・γ-gtの上昇，igm高値などから原発性胆汁性胆管炎（pbc）が疑われ，抗ミトコンドリア抗体測定が診断に最も有用であるため。,1.0,e,この症例は、閉経前後の女性に多い原発性胆汁性胆管炎（pbc）を示唆する。慢性的な皮膚の痒み、上昇したalp、γ-gtと高値のigm、そして肝硬変所見の存在が特徴であり、診断のための初期検査は抗ミトコンドリア抗体測定であるため。,1.0,e,この症例は原発性胆汁性胆管炎(pbc)を強く疑う所見が多数あります：,0.9,b,腹部膨満感、黄疸、くも状血管拡張、手掌紅斑、腹水、下腿浮腫、血小板減少、pt-inr上昇、alp/γ-gt上昇などから、肝硬変が疑われる。腹部超音波検査で肝臓の辺縁鈍化、表面不整、実質不均一とあることからも肝硬変の可能性が高い。原因精査のため、肝生検が有用である。aの腹部造影ctは腫瘍性病変の評価には有用だが、びまん性肝疾患の評価には肝生検がより有用である。cは薬剤性肝障害が疑われる場合に考慮する。dの血清セルロプラスミン測定はウィルソン病の疑いがある場合に行う。eの抗ミトコンドリア抗体測定は原発性胆汁性胆管炎(pbc)を疑う場合に行う。本症例ではigmが高値ではないため、pbcの可能性は低い。,0.9
119D37,"3歳の男児。低身長を主訴に母親に連れられて来院した。3歳児健康診査で低身長(-3.0SD)を指摘されたため受診した。在胎37週1日、体重2,460g、身長45.0cmで出生した。既往歴に特記すべきことはない。家族の身長は、父親168cm、母親156cm、姉(6歳)110cm。本人は身長82.1cm、体重9.5kg。体温36.5℃。口腔内に異常を認めない。甲状腺腫と頸部リンパ節とを触知しない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。下腿に浮腫を認めない。血液生化学所見:総蛋白7.3g/dL、アルブミン4.3g/dL、AST31U/L、ALT15U/L、LD221U/L(基準190~365)、ALP450U/L(基準420~1,200)、CK60U/L(基準43~270)、尿素窒素12mg/dL、クレアチニン0.3mg/dL、総コレステロール178mg/dL、トリグリセリド53mg/dL、Na137mEq/L、K4.3mEq/L、Cl106mEq/L、Ca9.4mg/dL、P4.5mg/dL、TSH2.9μU/mL(基準0.2~4.0)、FT33.8pg/mL(基準2.3~4.3)、FT41.0ng/dL(基準0.8~2.2)、インスリン様成長因子-Ⅰ〈IGF-I>69ng/mL(基準155~588)。頭部MRIで異常を認めない。成長曲線(別冊No.13A)と、アルギニンによるGH分泌負荷試験の結果(別冊No.13B)とを別に示す。グルカゴンによるGH分泌負荷試験の結果も同様であった。診断はどれか。 ",a. 軟骨無形成症 | b. 家族性低身長症 | c. 甲状腺機能低下症 | d. 成長ホルモン分泌不全性低身長症 | e. SGA〈small-for-gestational-age>性低身長症,True,d,身長が-3sd以下で、インスリン様成長因子-ⅰ（igf-i）が低く、成長ホルモン（gh）分泌負荷試験で基準値を超えない点から、成長ホルモン分泌不全性低身長症が示唆されます。,1.0,d,gh分泌刺激試験で基準値を上回るgh分泌が認められず、かつigf-i値も低値であるため、成長ホルモン分泌不全性低身長症と判断した。,1.0,d,低身長と著明なigf-i低値に加え、アルギニン・グルカゴン負荷試験によりgh分泌に異常が認められるため、他の疾患（軟骨無形成、家族性低身長、甲状腺機能低下症、sga性低身長症）とは異なり成長ホルモン分泌不全性低身長症と診断される。,1.0,e,この症例はsga性低身長症と考えられます。その根拠として：,0.9,d,成長曲線から身長が-3sdを下回っており、gh分泌負荷試験でghの反応が基準値未満であることから、成長ホルモン分泌不全性低身長症が最も考えられる。,1.0
119D38,"47歳の女性(2妊2産)。下腹部痛と発熱を主訴に来院した。2日前から38℃台の発熱があり、昨日から下腹部痛も出現したため受診した。最終月経は2週間前。38歳時に右卵巣子宮内膜症性囊胞の診断で、右付属器摘出術を受けた。3年前に離婚し、現在は別のパートナーと同居している。身長155cm、体重52kg。体温38.3℃。脈拍84/分、整。血圧120/80mmHg。腹部は平坦、腸雑音は異常を認めない。触診で下腹部は硬く、左下腹部に圧痛と反跳痛を認める。内診では、子宮頸部の移動痛を認める。妊娠反応陰性。血液所見:赤血球430万、Hb12.9g/dL、Ht38%、白血球16,500(桿状核好中球12%、分葉核好中球75%、好酸球1%、単球3%、リンパ球8%)、血小板33万。血液生化学所見:AST25U/L、ALT10U/L、ALP110U/L(基準38~113)、アミラーゼ49U/L(基準44~132)。CRP9.5mg/dL。経度超音波検査で左付属器領域に径6×3cmの2房性腫瘤を認める。受診時の腹部造影CT(別冊No.14)を別に示す。診断はどれか。 ",a. 便秘 | b. 大腸癌 | c. 卵巢癌 | d. 大腸憩室炎 | e. 卵管留膿症,True,,,,e,発熱・下腹部痛と左付属器領域の腫瘤、頸部移動痛から骨盤内感染症が疑われ、画像所見も卵管留膿を示唆するため。,0.9,e,女性の下腹部痛、発熱、頸部運動痛に加え、超音波で認められる左付属器の2房性腫瘤は、性感染に起因する卵管炎から進展した卵管留膿症（すなわち、卵管や卵巣の膿瘍形成）を強く疑わせるため。,1.0,e,以下の所見から卵管留膿症が最も考えられます：,0.9,e,発熱、下腹部痛、左下腹部の圧痛と反跳痛、子宮頸部の移動痛、白血球増多、crp高値、およびct画像での左付属器領域の腫瘤から、卵管留膿症が最も可能性が高い。,0.9
119D39,"75歳の男性。腎機能低下のため来院した。20年前に高血圧症と糖尿病、10年前から糖尿病腎症と骨粗鬆症、2年前から腎性貧血を指摘され、自宅近くの診療所で複数の内服薬および皮下注射による治療を受けている。2週間前から全身倦怠感が出現し、血液検査で、クレアチニンが1か月前の2.0mg/dLから3.0mg/dLへ上昇したため、紹介受診した。身長165cm、体重70kg。脈拍72/分、整。血圧146/80mmHg。両下肢に軽度の浮腫を認める。尿所見:蛋白3+、糖1+、潜血(一)。血液所見:赤血球320万、Hb10.0g/dL、Ht29%、白血球6,300。血液生化学所見:総蛋白5.8g/dL、アルブミン3.4g/dL、尿素窒素48mg/dL、クレアチニン3.2mg/dL、血糖138mg/dL、HbAlc7.0%(基準4.9~6.0)、Na142mEq/L、K4.5mEq/L、Ca12.1mg/dL、P4.0mg/dL。動脈血ガス分析(roomair):pH7.41,PaCO236Torr,PaO290Torr,HCO321mEq/L.この患者の治療薬で中止すべきなのはどれか。 ",a. ループ利尿薬 | b. カルシウム拮抗薬 | c. 重炭酸ナトリウム | d. エリスロポエチン製剤 | e. 活性型ビタミンD製剤,False,e,本患者は高カルシウム血症（ca12.1mg/dl）を示しており、活性型ビタミンd製剤（選択肢e）はカルシウムの吸収を促進するため、高カルシウム血症を悪化させる可能性があります。そのため、中止すべき治療薬です。他の選択肢は、患者の腎機能低下や血液所見等を考慮した場合、中止すべき理由が明確ではありません。,0.9,e,血清カルシウム値が12.1mg/dlと高値であり、活性型ビタミンd製剤の使用による高カルシウム血症が疑われるため。,1.0,e,活性型ビタミンd製剤はカルシウムの腸管吸収を促進するため、既に高値のカルシウム（12.1mg/dl）が認められているこの患者では、さらなる高カルシウム血症と腎機能の悪化を引き起こす可能性があるため中止すべき。,0.95,e,この患者は血清ca値が12.1mg/dlと著明に上昇しており、高カルシウム血症を呈しています。活性型ビタミンd製剤は血清caを上昇させる作用があるため、現状では中止すべきです。高カルシウム血症は腎機能をさらに悪化させる可能性があり、早急な対応が必要です。他の薬剤（利尿薬、降圧薬、エリスロポエチン、重炭酸na）は現在の病態では継続が必要と考えられます。,0.9,e,高ca血症(ca 12.1mg/dl)のため、活性型ビタミンd製剤を中止すべき。腎機能低下により活性型ビタミンd製剤の効果が増強されている可能性も考慮する。,0.9
119D40,"6歳の女児。腰痛を主訴に母親に連れられて来院した。2週間前から腰痛が出現し、徐々に歩行困難となったため受診した。意識は清明。身長115cm、体重20kg。体温36.2℃。脈拍88/分、整。血圧88/60mmHg。SpO299%(roomair)。眼瞼結膜は貧血様で、眼球結膜に黄染を認めない。咽頭に発赤を認めない。腹部は平坦、軟で、肝·脾を触知しない。背部に発赤や腫脹を認めない。胸腰椎移行部に圧痛と叩打痛を認める。血液所見:赤血球298万、Hb8.2g/dL、Ht26%、網赤血球2%、白血球2,700(分葉核好中球17%、好酸球1%、好塩基球1%、単球4%、リンパ球66%、芽球11%)、血小板5.9万。血液生化学所見:総蛋白6.7g/dL、AST45U/L、ALT19U/L、LD465U/L(基準170~320)、ALP680U/L(基準460~1,250)、尿素窒素19mg/dL、クレアチニン0.4mg/dL、尿酸6.8mg/dL、Ca9.8mg/dL、P4.7mg/dL。CRP1.7mg/dL。脊椎エックス線写真(別冊No.15)を別に示す。基礎疾患の確定診断に有用な検査はどれか。 ",a. 骨髄検査 | b. 腰椎MRI | c. 脳脊髄液検査 | d. 骨シンチグラフィ | e. 腰椎骨塩定量検査,True,a,血液所見で芽球の増加があり、骨髄異常が疑われるため、基礎疾患の確定診断には骨髄検査が有用です。,0.9,a,芽球増加と汎血球減少を認め、急性白血病を疑うため、骨髄検査が基礎疾患の確定診断に最も有用である。,1.0,a,小児で骨痛や歩行困難、貧血、血小板減少、そして末梢血に芽球が認められる所見は、急性白血病（多くはall）を強く示唆します。基礎疾患の確定診断には骨髄検査が最も有用です。,1.0,a,この症例では、以下の所見から急性白血病が強く疑われます：,0.95,a,問題文より、貧血、血小板減少、白血球減少、芽球出現が認められる。脊椎x線写真では椎体の圧迫骨折を疑う所見がある。これらの所見から、血液疾患（白血病など）が疑われるため、確定診断には骨髄検査が有用である。,1.0
119D41,26歳の男性。右膝関節の可動域制限を主訴に来院した。3か月前にハンドボールの練習中に右膝を捻って痛みを感じたが、医療機関の受診はしなかった。約1週間で疼痛はなくなった。2か月前から身体の向きを変える時や、しゃがんだ状態から立ち上がる時などに右膝がガクッとして曲がったまま伸ばせないことが頻発するようになった。身長168cm、体重62kg。入室時の歩容は右膝軽度屈曲位で、跛行を認める。右膝関節に腫脹を認める。発赤と熱感はない。右膝関節外側に圧痛を認める。右膝関節可動域:伸展-30°、屈曲130°(健側は伸展0°、屈曲140°)。前方引き出しテスト陽性。右膝MRIの脂肪抑制T2*強調冠状断像(別冊No.16A)と脂肪抑制プロトン密度強調矢状断像(別冊No.16B)とを別に示す。適切な治療はどれか。 ,a. ギプス固定 | b. NSAID内服 | c. 関節鏡下手術 | d. 理学療法士による伸展訓練 | e. ヒアルロン酸ナトリウム製剤の関節内投与,True,c,前方引き出しテスト陽性と、右膝がガクっとして伸びない症状は半月板損傷が疑われます。また、mriで損傷が確認できる場合には関節鏡下手術が適切な治療法です。,0.9,c,mri所見や膝のロッキング症状から外側半月板の損傷・断裂が疑われ、関節鏡下手術による修復・切除が適切と考えられるため。,1.0,c,外傷後に徐々に現れたロッキングや伸展制限、前方引き出しテスト陽性という所見は、筋腱や靭帯だけでなく、関節内構造物、特にメニスカスの損傷（バケットハンドル断裂等）を示唆します。mri所見もこれを支持しており、若年者で機能障害があるため、関節鏡下手術による修復または部分切除が適切な治療となります。,1.0,c,この症例は前十字靭帯（acl）損傷を強く示唆します。根拠として：,0.9,c,mri画像から前十字靭帯断裂が考えられ、前方引き出しテストも陽性であることから、関節鏡下手術が適切である。,1.0
119D42,"68歳の男性。血糖コントロール及び合併症の精査のため紹介受診した。糖尿病は55歳時に指摘され、自宅近くの医療機関で血糖降下薬を処方されており、3年前からは注射薬への変更を勧められていたが、内服薬を継続していた。眼科で単純網膜症を指摘されており、歯科で歯周病の治療を行っている。身長168cm、体重64kg。体温36.4℃。脈拍60/分、整。血圧132/80mmHg。眼瞼結膜と眼球結膜とに異常を認めない。心音と呼吸音とに異常を認めない。腹部は平坦、軟。四肢に浮腫を認めない。腱反射はアキレス腱反射のみ両側で減弱を認め、両下肢内顆の振動覚の低下を認める。血液所見:赤血球468万、Hb13.9g/dL、Ht42%、白血球12,300、血小板21万。血液生化学所見:アルブミン3.9g/dL、AST28U/L、ALT26U/L、Y-GT62U/L(基準13~64)、尿素窒素12mg/dL、クレアチニン0.9mg/dL、尿酸6.9mg/dL、血糖168mg/dL、HbAlc7.8%(基準4.9~6.0)、総コレステロール216mg/dL、トリグリセリド160mg/dL、HDLコレステロール42mg/dL、Na136mEq/L、K4.4mEq/L、C197mEq/L。心電図に異常を認めない。この患者の腎合併症評価に必要な尿検査項目はどれか。 ",a. 尿潜血 | b. 尿比重 | c. 尿ケトン体 | d. 尿中アルブミン | e. 尿中β2-マイクログロブリン,False,d,糖尿病患者の腎合併症を評価する際には、微量アルブミン尿を検出するために尿中アルブミンを測定することが基本です。尿中アルブミンの増加は糖尿病性腎症の早期指標となります。他の選択肢は腎合併症の初期評価としては不適切です。,0.9,d,糖尿病性腎症の評価には尿中アルブミンの測定が必須であるため。,1.0,d,尿中アルブミンは初期の糖尿病性腎症（微量アルブミン尿）の評価において最も感受性が高く、腎合併症の早期発見に有用な検査項目です。,1.0,d,糖尿病性腎症のスクリーニングには尿中アルブミンの測定が最も適切です。早期腎症の段階から検出可能で、微量アルブミン尿（30-299mg/日）の検出は、糖尿病性腎症の早期診断に重要です。他の選択肢は腎機能評価に有用ですが、糖尿病性腎症の初期評価としては尿中アルブミンが最も感度と特異度が高いとされています。,0.9,d,糖尿病性腎症の評価には、尿中アルブミンが必須の検査項目である。初期の腎症では、尿蛋白が検出される前に微量アルブミン尿として検出されるため、尿中アルブミンを測定することが重要となる。,1.0
119D43,"33歳の女性(0妊0産)。下腹部痛と過多月経を主訴に来院した。5か月前から月経血量の増加と下腹部鈍痛が増悪し、早期の挙児希望もあるため受診した。2年前から避妊はしていない。月経周期は28日型、整、持続7日間。20年前から月経痛で市販の鎮痛薬を服用している。身長158cm、体重53kg。体温36.0℃。脈拍76/分、整。血圧112/72mmHg。内診で子宮は弾性硬で約10cmに腫大し、両側付属器は触知しない。血液所見:赤血球340万、Hb8.4g/dL、Ht28%、白血球6,200、血小板27万。血液生化学所見:総蛋白6.3g/dL、AST23U/L、ALT20U/L、LD175U/L(基準124~222)、CA12546U/mL(基準35以下)。骨盤部単純MRIのT2強調矢状断像(別冊No.17)を別に示す。適切な治療はどれか。 ",a. 子宮全摘出術 | b. 子宮動脈塞栓術 | c. 子宮内容除去術 | d. 子宮頸部円錐切除術 | e. 腹腔鏡下子宮筋腫核出術,True,e,子宮筋腫が疑われ、早期の挙児希望があるため、子宮を温存できる腹腔鏡下子宮筋腫核出術が適切です。mriと症状からも筋腫が示唆されます。,0.9,e,子宮筋腫が月経過多や疼痛の原因と考えられ、挙児希望があるため子宮を温存できる子宮筋腫核出術が適切と判断した。,1.0,e,この患者は、出血過多・下腹部痛、10cmに腫大した弾性硬の子宮、そしてmri所見から子宮筋腫が疑われ、さらに早期挙児希望があるため、子宮温存が重要です。腹腔鏡下子宮筋腫核出術は、低侵襲かつ将来の妊娠を考慮した適切な治療法です。,1.0,e,この症例は、以下の特徴から子宮筋腫が強く疑われます：,0.9,e,mri画像で子宮筋腫が確認でき、早期の挙児希望があるため、子宮筋腫核出術が適切である。,0.9
119D44,"73歳の女性。発熱を主訴に来院した。自宅近くの医療機関で甲状腺機能亢進症と診断され、1か月前から抗甲状腺薬を服用していた。5日前から37℃台の発熱と感冒様症状が出現し、2日前から39℃台の発熱が継続するため受診した。意識は清明。体温39.2℃。脈拍84/分、整。血圧108/62mmHg。呼吸数23/分。SpO294%(roomair)。眼瞼結膜と眼球結膜とに異常を認めない。咽頭に軽度の発赤を認める。甲状腺腫と頸部リンパ節とを触知しない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。血液所見:赤血球370万、Hb11.1g/dL、Ht32%、白血球1,200(分葉核好中球1%、好酸球0%、好塩基球0%、単球21%、リンパ球78%)、血小板26万。血液生化学所見:AST32U/L、ALT26U/L、LD147U/L(基準124~222)、Y-GT37U/L(基準9~32)、尿素窒素10mg/dL、クレアチニン0.7mg/dL、TSH0.2μU/mL以下(基準0.2~4.0)、FT34.2pg/mL(基準2.3~4.3)、FT41.9ng/dL(基準0.8~2.2)。CRP27mg/dL.まず行うべき処置はどれか。 ",a. 顆粒球輸血 | b. 抗菌薬の投与 | c. 抗真菌薬の投与 | d. 抗甲状腺薬の継続 | e. 抗ウイルス薬の投与,False,b,発熱、白血球の著しい減少（特に分葉核好中球減少）とcrpの上昇は、感染の疑いが強く、抗甲状腺薬の副作用として無顆粒球症を生じた可能性がある。この場合、まずは抗菌薬の投与が適切である。,0.9,b,抗甲状腺薬による無顆粒球症が疑われる発熱・好中球減少の状態では、まず広域抗菌薬の投与を開始することが最優先となるため。,1.0,b,この症例は、抗甲状腺薬の副作用である顆粒球減少症が疑われる。極めて低い好中球割合により感染症リスクが高まっており、最も重要なのは直ちに抗菌薬を用いた感染症対策を行うことである。,1.0,b,"この症例は抗甲状腺薬による無顆粒球症と考えられます。白血球1,200/μlで分葉核好中球が1%と著明に低下しており、発熱を伴うことから、無顆粒球症による重症感染症の可能性が高いです。このような場合、まず広域抗菌薬の投与を開始し、感染症の進行を防ぐことが最優先されます。また、原因薬剤である抗甲状腺薬は中止する必要があります。",0.9,b,"白血球数が1,200と著しく低下しており、特に好中球が1%しかないことから、無顆粒球症が疑われる。抗甲状腺薬による副作用の可能性が高く、感染症のリスクが高まっている。そのため、直ちに抗菌薬を投与し、感染症への対応を開始する必要がある。",0.9
119D45,48歳の女性。頭痛を主訴に来院した。病歴、身体所見から緊張型頭痛と診断された。鼻茸があり、40歳ころに気管支喘息と診断され、血液検査で好酸球増多を認めている。2年前に鎮痛薬を内服して、重篤な発作を起こし、気管挿管されたことがある。現在は定期的に通院しておらず、呼吸困難時のみ気管支拡張薬を吸入している。この患者の頭痛でまず投与すべき薬剤はどれか。 ,a. 塩酸モルヒネ | b. インドメタシン | c. メトトレキサート | d. アセトアミノフェン | e. グルココルチコイド,False,d,患者は鎮痛薬でアレルギー反応を起こす恐れがあるため、nsaidsであるインドメタシンの投与は避けるべきです。アセトアミノフェンはnsaidsではなく、鎮痛薬の中では比較的安全に使用できるため、緊張型頭痛の治療においてまず選択されるべきです。その他の選択肢はこの状況では適切ではありません。,0.9,d,nsaidsによる重篤な発作既往があるため、まずアセトアミノフェンを投与するのが安全である。,1.0,d,この患者は鼻茸、喘息、好酸球増多の既往から、nsaidsによるアスピリン喘息（サムター症候群）が疑われるため、nsaids（例：インドメタシン）は禁忌です。緊張型頭痛の初期治療として安全な鎮痛薬であるアセトアミノフェンが適切です。,1.0,d,この患者は気管支喘息があり、過去にnsaidsで重篤な発作（アスピリン喘息の可能性が高い）を起こした既往があります。アセトアミノフェンは、nsaidsと比較して喘息発作を誘発するリスクが低く、緊張型頭痛に対して安全に使用できる鎮痛薬です。他の選択肢は、副作用リスクや適応の観点から不適切です。,0.9,d,アスピリン喘息の既往があるため、nsaidsであるインドメタシンは禁忌。モルヒネは頭痛に通常使用しない。メトトレキサート、グルココルチコイドは頭痛の第一選択薬ではない。アセトアミノフェンが安全に使用できる。,0.9
119D46,55歳の男性。息切れを主訴に来院した。2年前から階段を昇る際に息切れを自覚していたが、そのままにしていた。ここ1か月は平地歩行でも息切れを自覚するようになった。喫煙は40本/日を35年。この患者への説明で正しいのはどれか。 ,a. 「加熱式たばこに切り替えてください」 | b. 「禁煙するまで受診しないでください」 | c. 「すぐに入院して禁煙治療を開始します」 | d. 「たばこを1日20本までにしてください」 | e. 「たばこは息切れを起こす病気の原因になります」,False,e,喫煙が呼吸器疾患の主要な原因であり、息切れを引き起こす病気の直接的な要因となることは医学的に広く認識されています。この患者に正しく病気の原因を説明するためには、たばこ喫煙が息切れに関連する病気を引き起こすことを伝えることが重要です。他の選択肢は不適切または不十分です。,1.0,e,喫煙によりcopdなど呼吸器疾患が引き起こされ、息切れの原因となるから,1.0,e,この患者は長期大量喫煙歴があり、息切れはcopdなどの喫煙関連疾患の可能性が考えられます。他の選択肢は不適切または過剰な指導であり、喫煙が息切れを引き起こす疾患の原因となる事実を伝える選択肢eが正しいためです.,1.0,e,"喫煙は慢性閉塞性肺疾患(copd)などの呼吸器疾患の主要な原因であり、患者の症状との関連を説明することが重要です。他の選択肢は不適切な指導内容で、特にa,dは喫煙量を減らすだけでは不十分、bは受診拒否、cは過剰な対応となります。",0.9,e,喫煙は呼吸器疾患の主要な原因であり、息切れの症状を悪化させるため、喫煙と病気の関係を説明することが適切である。,1.0
119D47,"55歳の男性。胸痛と嘔吐を主訴に来院した。3日前から感冒様症状があり市販の総合感冒薬で様子を見ていたが、発熱と倦怠感が改善しなかった。本日午前中に15分程度の胸痛があり、その後2回嘔吐したため受診した。意識は清明。体温37.6℃。脈拍96/分、整。血圧106/58mmHg。呼吸数18/分。SpO294%(roomair)。咽頭に軽度の発赤を認める。頸静脈の怒張を認める。心音に異常は認めない。呼吸音はcoarse cracklesを聴取する。腹部は平坦、軟で、肝·脾を触知しない。腸雑音に異常を認めない。下腿に浮腫を認める。血液所見:赤血球460万、Hb13.3g/dL、Ht42%、白血球12,800、血小板21万。血液生化学所見:AST35U/L、ALT35U/L、LD286U/L(基準124~222)、CK488U/L(基準59~248)、尿素窒素12mg/dL、クレアチニン0.6mg/dL、血糖86mg/dL、BNP1,289pg/mL(基準18.4以下)。免疫血清学所見:CRP2.3mg/dL。心筋トロポニンT迅速検査陽性。12誘導心電図(別冊No.18A)と胸部エックス線写真(別冊No.18B)とを別に示す。この患者の診断に必要性が低い検査はどれか。 ",a. 心筋生検 | b. 心臟MRI | c. 心エコー検査 | d. 冠動脈造影検査 | e. MIBG交感神経心筋シンチグラフィ,True,e,mibg交感神経心筋シンチグラフィは心不全の評価に用いられることがあるが、急性冠症候群や心筋炎の診断において優先度は低い。他の検査は直接的な心筋障害や冠動脈の評価に関連しており、より必要性が高い。,0.9,e,心筋炎の診断においては心エコー、mri、冠動脈造影、場合によっては心筋生検などが優先される一方、mibgシンチグラフィは診断には必須ではないため。,0.9,e,急性心筋障害が疑われる場合、心エコー、心臓mri、冠動脈造影は、それぞれ心機能評価、炎症や組織所見の確認、虚血性心疾患の除外に有用です。一方、mibg交感神経心筋シンチグラフィは主に交感神経評価に用いられる検査であり、急性期の診断には通常必要とされません。,0.95,a,この症例は、感冒様症状後の胸痛、心筋トロポニンt陽性、bnp上昇、心不全症状（頸静脈怒張、下腿浮腫）を呈しており、急性心筋炎が強く疑われます。診断には心エコー検査、心臓mri、冠動脈造影（虚血性心疾患の除外）が重要です。mibgシンチグラフィも心機能評価に有用です。一方、心筋生検は侵襲的で、多くの心筋炎症例では臨床所見と非侵襲的検査で診断可能なため、必要性は低いと判断されます。,0.9,a,,0.9
119D48,52歳の男性。疲れやすく、仕事中に頭が回らないことを主訴に妻とともに来院した。5年前から、週に数回、就寝後約2時間すると大声をあげるようになり、起き上がって家具を倒すこともあった。3年前から疲れやすくなり、気分が憂うつになった。2年前から仕事中に頭が回らず、集中できなくなり、職場の上司から仕事のミスを指摘されるようになった。1年前から右手の震えに妻が気付いていた。日中に行動異常はない。薬は服用していない。身長163cm、体重56kg。Mini-Mental State Examination〈MMSE〉は29点(30点満点)。嗅覚が低下している。表情は乏しく、小声で、前傾姿勢が強い。右上肢に静止時振戦と筋強剛を認める。血液所見、血液生化学所見、脳波検査および頭部単純MRIに異常を認めない。この患者にみられるのはどれか。 ,a. チック | b. 常同行動 | c. 舞踏運動 | d. 複雑部分発作 | e. レム〈REM〉睡眠行動障害,False,e,この患者は、レム睡眠行動障害（rbd）の特徴である、就寝後約2時間で大声をあげ、家具を倒すような行動が見られます。さらに、嗅覚の低下、前傾姿勢、静止時振戦、筋強剛といった症状はパーキンソン病の典型的な症状であり、rbdはパーキンソン病に関連する症状として知られています。したがって、この患者に見られるのはレム睡眠行動障害です。,1.0,e,就寝後約2時間の叫び声と暴力的行動はレム睡眠行動障害を示唆し、パーキンソン病に随伴することが多い。,1.0,e,この患者はパーキンソン病の典型例であり、前触れとしてのrem睡眠行動障害（就寝後約2時間で大声をあげ、家具を倒す）および身体所見（静止時振戦、筋強剛、前傾姿勢、嗅覚低下）が認められるため。,1.0,e,この症例はレム睡眠行動障害（rbd）の典型的な特徴を示しています。主な根拠は：,0.9,e,問題文中の「就寝後約2時間すると大声をあげる」「家具を倒す」「日中に行動異常はない」という記述から、rem睡眠行動障害が疑われる。また、「右上肢に静止時振戦と筋強剛を認める」「表情は乏しく、小声で、前傾姿勢が強い」「嗅覚が低下している」という記述から、パーキンソン病との関連も示唆される。rem睡眠行動障害は、パーキンソン病の初期症状として現れることがある。,1.0
119D49,25歳の女性。突然の動悸、発汗、呼吸困難および窒息感の出現を主訴に来院した。1か月前、車を運転中に主訴が出現したため病院を受診し、血液検査、心電図検査および胸部エックス線撮影を受けたが異常は指摘されなかった。その後も、自宅で静養中に同様の症状が5回あったため、外出を控えるようになっている。受診時、意識は清明、受け答えもしっかりしている。仕事は在宅でしているという。治療薬はどれか。 ,a. α遮断薬 | b. 抗コリン薬 | c. 抗ヒスタミン薬 | d. ドパミン受容体遮断薬 | e. 選択的セロトニン再取込み阻害薬〈SSRI〉,False,e,この患者は、特にパニック発作によるパニック障害の症状を示していると考えられます。突然の動悸、発汗、呼吸困難などのエピソードは、パニック障害に典型的です。ssriはパニック障害の第一選択薬として広く用いられており、このケースでも最適な治療薬です。,0.9,e,繰り返されるパニック発作とそれに伴う回避行動からパニック障害が疑われ、第一選択薬はssriであるため。,1.0,e,この症例はパニック障害を示唆しており、パニック障害の第一選択薬はssriであるため。,1.0,e,この症例は典型的なパニック障害の症状を示しています。突然の動悸、発汗、呼吸困難、窒息感という身体症状が反復し、外出を控えるようになる（回避行動）という経過から、パニック障害と診断できます。パニック障害の第一選択薬は選択的セロトニン再取込み阻害薬（ssri）です。ssriは不安症状の改善に効果的で、副作用も比較的少ないとされています。,0.9,e,パニック障害の可能性が高く、ssriが有効である。,0.9
