question_number,question_text,choices,o1_answer,o1_explanation,o1_confidence,gpt-4o_answer,gpt-4o_explanation,gpt-4o_confidence,o3-mini_answer,o3-mini_explanation,o3-mini_confidence,gemini_answer,gemini_explanation,gemini_confidence,deepseek_answer,deepseek_explanation,claude_answer,claude_explanation,claude_confidence,deepseek_confidence
119B39,39歳の女性。乳癌のため入院中である。4年前に乳癌と診断され、骨転移と肺転移を認めている。呼吸困難のため1か月前に入院となった。SpO292%前後(鼻カニューラ3L/分酸素投与下)で推移している。癌性疼痛緩和目的でオピオイドを含む数種類の鎮痛薬を点滴で使用している。数か月の余命と告知されている。本人は1か月後に予定されている子供の卒業式に出席することを希望している。この患者への対応で正しいのはどれか。 ,a. 家族の意向の確認は不要である。 | b. 酸素投与中は出席を見合わせる。 | c. 移動に消防署の救急車を依頼する。 | d. 学校への連絡は方針確定後に行う。 | e. 多職種の関係者で対応を検討する。,e,希望実現に向けて多職種で連携し、総合的に検討することが重要なため。,1.0,e,この患者は末期癌であり、本人の希望を尊重しつつ、患者本人と家族を交えた多職種チームでサポート方法を考えることが重要です。多職種による対応は、医療、心理、社会的な側面から患者を支援できるため、こうしたケースでは最も適切です。,0.9,e,患者の希望を実現するためには、医療、看護、緩和ケア、介護など各分野の専門家が連携し、症状管理やリスク評価を十分に行った上で安全な移動方法や必要な支援体制を整えることが重要です。,1.0,e,患者の希望を尊重し、qolを考慮した上で、医療・福祉関係者が連携して対応を検討する必要がある。家族の意向確認、酸素投与下でも可能な移動手段の検討、学校への事前連絡なども含め、多角的な検討が重要である。,1.0,ERROR,Expecting value: line 1 column 1 (char 0),e,この状況では、患者の希望を実現するために、医師、看護師、ソーシャルワーカー、理学療法士など多職種による包括的なアプローチが必要です。酸素投与や疼痛管理が必要な状態で外出するには、医療的な配慮、移動手段の確保、学校との調整など、様々な観点からの検討と準備が必要となります。患者のqolを考慮した終末期医療において、多職種連携は重要な要素です。,0.9,
119B40,70歳の男性。労作時の息切れを主訴に来院した。2か月前から咳嗽が持続している。2週間前からは労作時の息苦しさも出現してきたため受診した。体温36.4℃。脈拍72/分、整。血圧130/76mmHg。呼吸数18/分。SpO296%(roomair)。胸部エックス線写真で右上縦隔に腫瘤陰影を認め、気管を圧排し、気管内腔の狭窄を認める。肺野に異常は認めない。胸骨右縁付近で予測される聴診所見はどれか。 ,a. 喘鳴 | b. 水泡音 | c. 捻髪音 | d. 胸膜摩擦音 | e. 呼吸音減弱,a,腫瘍による気管の圧排・狭窄が生じており、大気道狭窄で生じる喘鳴が最も考えられるため。,0.9,a,患者は労作時の息切れと気管の圧迫を示す腫瘤陰影があり、これにより気管内腔の狭窄が生じています。この状況では、気管の狭窄によって生じる音である「喘鳴」が最も考えられる聴診所見です。他の選択肢は、肺の異常や胸膜の問題に関連した音であり、このケースには一致しません。,0.9,a,右上縦隔にある腫瘤が気管を圧迫し、その部分で気流が狭くなるため、固定性の気管狭窄による気流乱れが生じ、局所的な喘鳴（モノフォニックなひゅーひゅー音）が聴取されると考えられる。肺野自体に異常がない点からも、他の肺実質性の異常（例えば水泡音や捻髪音、胸膜摩擦音、呼吸音減弱）は認められない。,1.0,a,胸部x線写真で右上縦隔に腫瘤陰影があり、気管を圧排し気管内腔の狭窄を認めることから、上気道狭窄による喘鳴が胸骨右縁付近で聴取される可能性が高い。,0.9,ERROR,Expecting value: line 1 column 1 (char 0),a,縦隔腫瘤による気管圧排・狭窄があり、気道狭窄による気流の乱れで喘鳴（stridor）が聴取されると考えられます。水泡音、捻髪音は肺実質の病変、胸膜摩擦音は胸膜の炎症、呼吸音減弱は気道閉塞完全時や胸水貯留時に聴取されます。この症例では気道狭窄による喘鳴が最も適切です。,0.9,
119B41,"次の文を読み、41、42の問いに答えよ。48歳の男性。健康診断で脂質異常を指摘され来院した。研修医が診察を行った。現病歴:2年前から脂質異常を指摘されていたが自覚症状はなくそのままにしていた。1この1年間で体重が5kg増加したこともあり受診した。既往歴:5年前から高血圧症に対して治療中。生活歴:2妻(アレルギー性鼻炎で治療中)、長男と3人暮らし。喫煙歴はない。3飲酒は機会飲酒。家族歴:4父が45歳時に心筋梗塞で死亡。現症:意識は清明。身長173cm、体重81kg。体温36.2℃。脈拍80/分、整。血圧144/98mmHg。呼吸数16/分。SpO298%(roomair)。眼瞼結膜と眼球結膜とに異常を認めない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。5アキレス腱の肥厚を認める。検査所見:血液所見:赤血球489万、Hb14.9g/dL、Ht43%、白血球8,900、血小板23万。血液生化学所見:総蛋白7.1g/dL、アルブミン3.8g/dL、総ビリルビン1.1mg/dL、AST37U/L、ALT39U/L、LD155U/L(基準124~222)、CK88U/L(基準59~248)、尿素窒素14mg/dL、クレアチニン1.0mg/dL、尿酸7.8mg/dL、血糖90mg/dL、HbAlc5.6%(基準4.9~6.0)、トリグリセリド185mg/dL、HDLコレステロール30mg/dL、LDLコレステロール172mg/dL。CRP0.3mg/dL. 下線部のうち、診察した研修医が指導医へ報告する際に重要でないのはどれか。 ",a. 1 | b. 2 | c. 3 | d. 4 | e. 5,b,患者本人の診療に直接関係のない妻の疾患歴は優先度が低いため。,1.0,b,指導医へ報告する際に重要でない情報として、患者の家族に関する「2. 妻(アレルギー性鼻炎で治療中)」は患者の診断や治療に直接的な影響を及ぼさないため、重要度は低いと考えられます。他の選択肢は、患者の病歴や現在の健康状態に関連する重要な情報です。,0.9,b,妻のアレルギー性鼻炎は患者の脂質異常症や心血管リスク評価に直接影響を与えないため、指導医への報告時に重要な情報とはならない。他の項目（体重増加、飲酒、家族歴、アキレス腱肥厚）はいずれも患者の病態やリスク評価に関係がある。,1.0,b,家族構成や妻の病歴（アレルギー性鼻炎）は、今回の脂質異常症の評価や治療方針に直接影響する可能性が低いため、研修医が指導医に報告する際に重要度が低いと考えられる。他の選択肢は、患者自身の病歴、生活習慣、家族歴、身体所見であり、脂質異常症の原因やリスク評価に影響を与えるため重要である。,0.9,ERROR,Expecting value: line 1 column 1 (char 0),b,この症例では脂質異常症の診断と治療が焦点となっています。妻のアレルギー性鼻炎（下線部2）は、患者の脂質異常症の診断・治療とは直接関係がない情報です。一方、他の下線部は以下の理由で重要です：,0.9,
119B42,"次の文を読み、41、42の問いに答えよ。48歳の男性。健康診断で脂質異常を指摘され来院した。研修医が診察を行った。現病歴:2年前から脂質異常を指摘されていたが自覚症状はなくそのままにしていた。1この1年間で体重が5kg増加したこともあり受診した。既往歴:5年前から高血圧症に対して治療中。生活歴:2妻(アレルギー性鼻炎で治療中)、長男と3人暮らし。喫煙歴はない。3飲酒は機会飲酒。家族歴:4父が45歳時に心筋梗塞で死亡。現症:意識は清明。身長173cm、体重81kg。体温36.2℃。脈拍80/分、整。血圧144/98mmHg。呼吸数16/分。SpO298%(roomair)。眼瞼結膜と眼球結膜とに異常を認めない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。5アキレス腱の肥厚を認める。検査所見:血液所見:赤血球489万、Hb14.9g/dL、Ht43%、白血球8,900、血小板23万。血液生化学所見:総蛋白7.1g/dL、アルブミン3.8g/dL、総ビリルビン1.1mg/dL、AST37U/L、ALT39U/L、LD155U/L(基準124~222)、CK88U/L(基準59~248)、尿素窒素14mg/dL、クレアチニン1.0mg/dL、尿酸7.8mg/dL、血糖90mg/dL、HbAlc5.6%(基準4.9~6.0)、トリグリセリド185mg/dL、HDLコレステロール30mg/dL、LDLコレステロール172mg/dL。CRP0.3mg/dL. 生活習慣改善の必要性を説明したところ、患者から「来週から通勤時に歩こうと思います」と発言があった。この言動の行動変容ステージはどれか。 ",a. 無関心期 | b. 関心期 | c. 準備期 | d. 実行期 | e. 維持期,c,具体的に「来週から歩く」と行動計画を立てている段階であり、準備期にあたるため。,0.9,c,患者は行動の変更について具体的な計画を立てており、「来週から通勤時に歩こうと思います」という発言からも、行動をする準備が整っている段階であると判断できます。このため、準備期に該当すると思われます。,0.9,c,患者は「来週から通勤時に歩こうと思います」と具体的な行動計画を示しており、行動開始前の準備段階である準備期に該当するため。,1.0,c,患者は「来週から通勤時に歩こうと思います」と発言しており、具体的な行動計画を立てていることから、行動変容ステージは準備期である。,1.0,ERROR,Expecting value: line 1 column 1 (char 0),c,行動変容ステージにおいて、具体的な行動計画を立て、近い将来（30日以内）に実行しようとする段階は「準備期」に該当します。患者は「来週から通勤時に歩こうと思います」と具体的な行動計画を示しており、実行の意思を明確に表明していますが、まだ実際の行動変容は始まっていないため、準備期と判断できます。,0.9,
119B43,"次の文を読み、43、44の問いに答えよ。54歳の男性。脳ドックで異常を指摘され来院した。現病歴:自覚症状はなかったが、今回初めて脳ドックを受診した。既往歴:健康診断で血圧が高いと指摘をされていたがそのままにしていた。生活歴:喫煙歴はない。飲酒は機会飲酒。週末はジムに通っている。妻と2人の子供の4人暮らし。家族歴:母が62歳時に大腸癌で手術を受けた。現症:意識は清明。身長166cm、体重72kg。体温36.4℃。脈拍80/分、整。血圧140/80mmHg。呼吸数16/分。SpO298%(roomair)。左頸部に血管雑音を聴取する。心音と呼吸音とに異常を認めない。腹部に異常を認めない。神経診察で異常を認めない。検査所見:尿所見:蛋白(一)、糖(一)、潜血(一)。血液所見:赤血球450万、Hb16.2g/dL、Ht50%、白血球4,600、血小板32万。血液生化学所見:総蛋白7.1g/dL、アルブミン3.6g/dL、総ビリルビン0.6mg/dL、AST23U/L、ALT12U/L、LD184U/L(基準124~222)、尿素窒素20mg/dL、クレアチニン1.0mg/dL、尿酸6.8mg/dL、空腹時血糖105mg/dL、HbAlc5.2%(基準4.9~6.0)、トリグリセリド140mg/dL、HDLコレステロール42mg/dL、LDLコレステロール196mg/dL、Na140mEq/L、K4.2mEq/L、Cl103mEq/L、Ca9.8mg/dL。CRP0.1mg/dL。頭部単純MRIで明らかな異常を認めない。頸部MRA(別冊No.3)を別に示す。 この患者で発症する可能性が最も高いのはどれか。 ",a. Parkinson病 | b. 一過性脳虚血発作 | c. 緊張型頭痛 | d. くも膜下出血 | e. 髄膜炎,b,頸部mraでの頸動脈狭窄や左頸部血管雑音、高ldl血症などから一過性脳虚血発作が最も起こりやすいと考えられる。,0.9,,,,b,この症例は左頚部に血管雑音が認められ、頸部mraで頚動脈の異常が示唆されることから、頚動脈の狭窄による脳血流低下が原因で一過性脳虚血発作（tia）が起こるリスクが高いと考えられるため。,1.0,ERROR,"Error code: 429 - [{'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}]",,ERROR,Expecting value: line 1 column 1 (char 0),b,この患者の状況から一過性脳虚血発作が最も可能性が高いと判断しました。その理由は：,0.9,
119B44,"次の文を読み、43、44の問いに答えよ。54歳の男性。脳ドックで異常を指摘され来院した。現病歴:自覚症状はなかったが、今回初めて脳ドックを受診した。既往歴:健康診断で血圧が高いと指摘をされていたがそのままにしていた。生活歴:喫煙歴はない。飲酒は機会飲酒。週末はジムに通っている。妻と2人の子供の4人暮らし。家族歴:母が62歳時に大腸癌で手術を受けた。現症:意識は清明。身長166cm、体重72kg。体温36.4℃。脈拍80/分、整。血圧140/80mmHg。呼吸数16/分。SpO298%(roomair)。左頸部に血管雑音を聴取する。心音と呼吸音とに異常を認めない。腹部に異常を認めない。神経診察で異常を認めない。検査所見:尿所見:蛋白(一)、糖(一)、潜血(一)。血液所見:赤血球450万、Hb16.2g/dL、Ht50%、白血球4,600、血小板32万。血液生化学所見:総蛋白7.1g/dL、アルブミン3.6g/dL、総ビリルビン0.6mg/dL、AST23U/L、ALT12U/L、LD184U/L(基準124~222)、尿素窒素20mg/dL、クレアチニン1.0mg/dL、尿酸6.8mg/dL、空腹時血糖105mg/dL、HbAlc5.2%(基準4.9~6.0)、トリグリセリド140mg/dL、HDLコレステロール42mg/dL、LDLコレステロール196mg/dL、Na140mEq/L、K4.2mEq/L、Cl103mEq/L、Ca9.8mg/dL。CRP0.1mg/dL。頭部単純MRIで明らかな異常を認めない。頸部MRA(別冊No.3)を別に示す。 病状の進行に関わるリスクファクターのうち、この患者が有するのはどれか。 ",a. 飲酒 | b. 運動不足 | c. 家族歴 | d. 脂質異常症 | e. 糖尿病,d,ldlコレステロール196mg/dlと高値であり、脂質異常症がリスクファクターに該当するため,1.0,,,,d,この患者はldlコレステロールが196mg/dlと高値であり、これは動脈硬化の進行リスクとなる脂質異常症を示しているため。その他の選択肢については、飲酒は機会飲酒で深刻な影響はなく、運動不足も週末のジム通いから否定でき、家族歴は大腸癌で動脈硬化と直接関係なく、糖尿病も認められなかったため。,1.0,d,ldlコレステロールが高値であることから、脂質異常症がリスクファクターとなる。,1.0,ERROR,Expecting value: line 1 column 1 (char 0),d,この患者のldlコレステロール値は196mg/dlと明らかに高値（基準値は140mg/dl未満）であり、脂質異常症が認められます。他の選択肢については、飲酒は機会飲酒程度、運動は週末にジムに通っており問題なし、家族歴は動脈硬化性疾患との関連性がなく、糖尿病については空腹時血糖105mg/dl、hba1c5.2%と正常範囲内です。脂質異常症は動脈硬化性疾患の重要なリスクファクターとなります。,0.9,
119B45,次の文を読み、45、46の問いに答えよ。70歳の女性。心窩部痛を主訴に来院した。現病歴:1週間前から空腹時に軽度の心窩部痛を自覚していたが、昨日から増悪したため受診した。悪心はなく、食欲は保たれている。その他の症状として、1か月前から持続性の腰痛がある。既往歴:10年前から高血圧症でカルシウム拮抗薬を服用している。生活歴:喫煙歴はない。食生活や体重に変化はない。現症:意識は清明。身長154cm、体重55kg。体温36.0℃。脈拍96/分、整。血圧108/56mmHg。呼吸数22/分。SpO299%(roomair)。眼瞼結膜は貧血様である。眼球結膜に黄染を認めない。甲状腺と頸部リンパ節を触知しない。心基部にLevine1/6の収縮期雑音を聴取する。呼吸音に異常を認めない。腹部は平坦。腸雑音に異常を認めない。心窩部に圧痛を認める。肝·脾を触知しない。医療面接は以下のように続いた。 医師「①*お酒は飲まれますか*」 患者「全く飲みません」 医師「②*便の色はどうですか*」 患者「流してしまって見ていないです」 医師「③*健康診断は受けていますか*」 患者「受けていません」 医師「④*血圧の薬以外に何か服用をされていますか*」 患者「腰痛に対して1か月前から市販の鎮痛薬を飲んでいます」 医師「⑤*自分の病気についてどう考えていますか*」 患者「父が胃癌で亡くなったので、自分も胃癌なのではないかと心配です」 ,a. 1 | b. 2 | c. 3 | d. 4 | e. 5,d,心窩部痛が空腹時に増悪し、1か月前から市販の鎮痛薬（nsaids）を常用していることから、nsaids起因の消化性潰瘍が最も疑われます。,0.9,,,,e,医療面接の基本原則のひとつは、患者の「病気に対する考え（ideas）」「懸念（concerns）」「期待（expectations）」を引き出すことです。⑤の「自分の病気についてどう考えていますか」という問いは、患者自身が病気に抱く不安や思いを自由に表現できるオープンな質問であり、患者中心の面接技法として適切です。他の質問は情報収集のための閉じた問いに留まっているため、⑤が最も適切な対応例です。,1.0,ERROR,"Error code: 429 - [{'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}]",,ERROR,Expecting value: line 1 column 1 (char 0),d,この症例では、1か月前からの腰痛に対して市販の鎮痛薬を服用していることが判明しました。心窩部痛の原因として、nsaids（非ステロイド性抗炎症薬）による消化性潰瘍の可能性が高く、薬剤使用歴の確認（質問④）が最も重要な情報となります。nsaidsは消化管粘膜障害を引き起こす可能性が高く、特に高齢者では注意が必要です。,0.9,
119B46,次の文を読み、45、46の問いに答えよ。70歳の女性。心窩部痛を主訴に来院した。現病歴:1週間前から空腹時に軽度の心窩部痛を自覚していたが、昨日から増悪したため受診した。悪心はなく、食欲は保たれている。その他の症状として、1か月前から持続性の腰痛がある。既往歴:10年前から高血圧症でカルシウム拮抗薬を服用している。生活歴:喫煙歴はない。食生活や体重に変化はない。現症:意識は清明。身長154cm、体重55kg。体温36.0℃。脈拍96/分、整。血圧108/56mmHg。呼吸数22/分。SpO299%(roomair)。眼瞼結膜は貧血様である。眼球結膜に黄染を認めない。甲状腺と頸部リンパ節を触知しない。心基部にLevine1/6の収縮期雑音を聴取する。呼吸音に異常を認めない。腹部は平坦。腸雑音に異常を認めない。心窩部に圧痛を認める。肝·脾を触知しない。医療面接は以下のように続いた。医師「1お酒は飲まれますか」患者「全く飲みません」医師「2便の色はどうですか」患者「流してしまって見ていないです」医師「3健康診断は受けていますか」患者「受けていません」医師「4血圧の薬以外に何か服用をされていますか」患者「腰痛に対して1か月前から市販の鎮痛薬を飲んでいます」医師「5自分の病気についてどう考えていますか」患者「父が胃癌で亡くなったので、自分も胃癌なのではないかと心配です」 この患者の直腸指診で得られる便の性状で可能性が高いのはどれか。 ,a. 脂肪便 | b. 水様便 | c. 粘血便 | d. 灰白色便 | e. タール便,e,nsaidsの服用や貧血所見から上部消化管出血が疑われ、黒色便（タール便）の可能性が高いため。,0.9,e,70歳の女性の症状、特に心窩部痛と腰痛、及び貧血の徴候があり、これらは消化管出血を示唆しています。胃癌または消化管出血が疑われる状況では、タール便が見られることがあります。黒色便（タール便）は上部消化管からの出血を示唆する可能性が高く、出血が消化されて黒くなるためです。患者の父親も胃癌で亡くなっており、胃癌の家族歴も考慮に入れました。,0.9,e,この患者は市販の鎮痛薬（おそらくnsaids）を使用しており、消化性潰瘍のリスクが上昇します。nsaidsによる消化性潰瘍では、出血性便（黒色便、タール便）が認められるため、直腸指診で最も可能性が高いのはタール便です。,1.0,e,問題文より、眼瞼結膜の貧血、心窩部痛の増悪、腰痛に対する市販の鎮痛薬内服から、消化管出血の可能性が高い。直腸指診で得られる便の性状として、タール便が最も可能性が高い。,0.9,ERROR,Expecting value: line 1 column 1 (char 0),e,この患者は以下の特徴から上部消化管出血が疑われます：,0.9,
119B47,"次の文を読み、47、48の問いに答えよ。52歳の男性。全身倦怠感と発汗を主訴に来院した。現病歴:2週間前から全身倦怠感を自覚し、2日前に職場の近くの診療所で血液検査を受けた。アルコール性肝障害と診断され、入院治療のため紹介受診した。今朝から発汗を自覚している。診察室に入室後は、手が震えて問診票にうまく記入できなかったことを気にしている。生活歴:職業は会社員。喫煙は昨年まで加熱式たばこを20本/日。飲酒は仕事帰既往歴:特記すべきことはない。りに居酒屋でビール中ジョッキ2~3杯/日、休日は自宅で350mLの缶チューハイを3~4本/日。最近はアルコール度数の高いものを選んで買っていた。休日に朝から飲酒していることを妻から注意されたことがある。2日前に診療所を受診した後からは禁酒している。家族歴:特記すべきことはない。現症:意識は清明。身長172cm、体重73kg。体温36.8℃。脈拍108/分、整。血圧132/80mmHg。皮膚は軽度湿潤しているが皮疹などは認めない。眼瞼結膜と眼球結膜とに異常を認めない。甲状腺腫と頸部リンパ節とを触知しない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、波動を認めない。肝·脾を触知しない。検査所見:尿所見:蛋白(一)、糖(一)、潜血(一)。血液所見:赤血球452万、Hb14.5g/dL、白血球8,600、血小板20万、PT-INR1.0(基準0.9~1.1)。血液生化学所見:総蛋白7.2g/dL、アルブミン4.6g/dL、IgG1,210mg/dL(基準861~1,747)、IgA682mg/dL(基準93~393)、IgM96mg/dL(基準33~183)、総ビリルビン0.8mg/dL、AST482U/L、ALT416U/L、ALP198U/L(基準38~113)、Y-GT682U/L(基準13~64)、尿素窒素16mg/dL、クレアチニン0.8mg/dL、尿酸6.4mg/dL、血糖110mg/dL、TSH2.0μU/mL(基準0.2~4.0)、FT41.8ng/dL(基準0.8~2.2)。免疫血清学所見:HBs抗原陰性、HCV抗体陰性。腹部超音波検査で脂肪肝を認める。 この患者に認められるのはどれか。 ",a. 黄疸 | b. 振戦 | c. 腹水 | d. 肝腫大 | e. 手掌紅斑,b,診察時に手の震え（振戦）が認められており、他の所見（黄疸、腹水、肝腫大、手掌紅斑）は否定されているため。,1.0,b,患者は2日前から禁酒しており、アルコール離脱症状として振戦（手の震え）が認められる。また、診察室に入室後は手が震えて問診票にうまく記入できない点も振戦を示唆している。他の選択肢については、検査所見や診察所見に該当する明確な情報がないため、振戦が最も適切な選択肢である。,0.9,b,問診時に「手が震えて」いたと記載されており、振戦が認められるため。,1.0,b,問題文に「今朝から発汗を自覚している。診察室に入室後は、手が震えて問診票にうまく記入できなかったことを気にしている。」とあり、アルコール離脱症状として振戦が考えられる。,1.0,ERROR,Expecting value: line 1 column 1 (char 0),b,問題文中で「手が震えて問診票にうまく記入できなかった」という記載があり、これは振戦（tremor）の症状を示しています。これはアルコール離脱症候群の典型的な症状の一つです。一方、黄疸（ビリルビン値正常）、腹水（波動なし）、肝腫大（触知せず）、手掌紅斑（記載なし）は問題文中で明確に否定されているか、所見として記載がありません。,0.9,
119B48,"次の文を読み、47、48の問いに答えよ。52歳の男性。全身倦怠感と発汗を主訴に来院した。現病歴:2週間前から全身倦怠感を自覚し、2日前に職場の近くの診療所で血液検査を受けた。アルコール性肝障害と診断され、入院治療のため紹介受診した。今朝から発汗を自覚している。診察室に入室後は、手が震えて問診票にうまく記入できなかったことを気にしている。生活歴:職業は会社員。喫煙は昨年まで加熱式たばこを20本/日。飲酒は仕事帰既往歴:特記すべきことはない。りに居酒屋でビール中ジョッキ2~3杯/日、休日は自宅で350mLの缶チューハイを3~4本/日。最近はアルコール度数の高いものを選んで買っていた。休日に朝から飲酒していることを妻から注意されたことがある。2日前に診療所を受診した後からは禁酒している。家族歴:特記すべきことはない。現症:意識は清明。身長172cm、体重73kg。体温36.8℃。脈拍108/分、整。血圧132/80mmHg。皮膚は軽度湿潤しているが皮疹などは認めない。眼瞼結膜と眼球結膜とに異常を認めない。甲状腺腫と頸部リンパ節とを触知しない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、波動を認めない。肝·脾を触知しない。検査所見:尿所見:蛋白(一)、糖(一)、潜血(一)。血液所見:赤血球452万、Hb14.5g/dL、白血球8,600、血小板20万、PT-INR1.0(基準0.9~1.1)。血液生化学所見:総蛋白7.2g/dL、アルブミン4.6g/dL、IgG1,210mg/dL(基準861~1,747)、IgA682mg/dL(基準93~393)、IgM96mg/dL(基準33~183)、総ビリルビン0.8mg/dL、AST482U/L、ALT416U/L、ALP198U/L(基準38~113)、Y-GT682U/L(基準13~64)、尿素窒素16mg/dL、クレアチニン0.8mg/dL、尿酸6.4mg/dL、血糖110mg/dL、TSH2.0μU/mL(基準0.2~4.0)、FT41.8ng/dL(基準0.8~2.2)。免疫血清学所見:HBs抗原陰性、HCV抗体陰性。腹部超音波検査で脂肪肝を認める。 アルコール性肝障害の診断で入院となった。投与すべき薬剤はどれか。 ",a. 降圧薬 | b. 血糖降下薬 | c. 抗甲状腺薬 | d. 尿酸降下薬 | e. ベンゾジアゼピン系薬,e,発汗や手指振戦などアルコール離脱症状が疑われるため、ベンゾジアゼピン系薬が必要となる。,0.9,e,患者はアルコール性肝障害によるものと思われ、禁酒後に手の震えや発汗が出現していることから、アルコール離脱症状の疑いがあります。ベンゾジアゼピン系薬はアルコール離脱症状の治療に有効であるため、適切な選択肢です。,0.9,e,患者は長期に亘る大量飲酒後、急に禁酒となったため、手の震えや発汗などアルコール離脱症状が現れている。アルコール離脱症候群の治療にはベンゾジアゼピン系薬が第一選択となるため。,1.0,ERROR,"Error code: 429 - [{'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}]",,ERROR,Expecting value: line 1 column 1 (char 0),e,この患者は2日前から禁酒しており、アルコール離脱症候群の症状（発汗、手の震え、頻脈[108/分]）を呈しています。アルコール離脱症候群に対してはベンゾジアゼピン系薬が第一選択薬となります。他の選択肢は、血圧・血糖・甲状腺機能・尿酸値のいずれも治療を要する異常値を示していないため、不適切です。,0.9,
119B49,次の文を読み、49、50の問いに答えよ。18歳の女子。昼夜逆転の生活が続いているため両親に連れられて来院した。現病歴:幼少時に発達の遅れや偏りは指摘されていない。高校1年生までは成績優秀だったが、2年生のころから意欲や集中力が低下し、成績が落ちた。3年生から不登校となり、高校中退後は引きこもりがちな生活を送っている。両親によると最近、自室から独り言や笑い声が聞こえる。既往歴:特記すべきことはない。生活歴:両親と3人暮らし。喫煙歴と飲酒歴はない。家族歴:父がうつ病。現症:意識は清明。身長164cm、体重60kg。体温36.0℃。脈拍72分、整。血圧122/66mmHg。呼吸数15/分。SpO299%(roomair)。神経診察で異常を認めない。診察室ではそわそわと落ち着きなく歩き回り、質問に対して的外れな回答をすることもあり、会話が成立しにくい。「何となく悪いことが起きそうな気がする」「世界がなくなってしまう」「知らない人が自分を見ている」と言う。 この患者でみられる症状はどれか。 ,a. 心気 | b. 妄想 | c. 強迫観念 | d. 対人恐怖 | e. 予期不安,b,「世界がなくなる」「知らない人が自分を見ている」などの非現実的な内容を確信していることから、妄想に該当する。,1.0,b,患者は「知らない人が自分を見ている」という被害妄想のような発言をしており、これにより「妄想」が診断の一部として重視される。彼女の発言内容も妄想の特徴と一致している可能性が高い。他の選択肢と比較して、最も合致するのは妄想である。,0.9,b,患者は「知らない人が自分を見ている」や「世界がなくなってしまう」といった、現実検証ができない固定観念（妄想）を示しているため。,1.0,ERROR,"Error code: 429 - [{'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}]",,ERROR,Expecting value: line 1 column 1 (char 0),b,患者は「知らない人が自分を見ている」という被害妄想的な思考や、「世界がなくなってしまう」という誇大妄想的な思考を持っています。これらは現実検討力が失われた妄想症状に該当します。また、独り言や笑い声が聞こえるという症状は、幻聴の存在も示唆しており、統合失調症の典型的な症状パターンと一致します。他の選択肢（心気、強迫観念、対人恐怖、予期不安）は、症例で示された症状とは合致しません。,0.9,
119B50,次の文を読み、49、50の問いに答えよ。18歳の女子。昼夜逆転の生活が続いているため両親に連れられて来院した。現病歴:幼少時に発達の遅れや偏りは指摘されていない。高校1年生までは成績優秀だったが、2年生のころから意欲や集中力が低下し、成績が落ちた。3年生から不登校となり、高校中退後は引きこもりがちな生活を送っている。両親によると最近、自室から独り言や笑い声が聞こえる。既往歴:特記すべきことはない。生活歴:両親と3人暮らし。喫煙歴と飲酒歴はない。家族歴:父がうつ病。現症:意識は清明。身長164cm、体重60kg。体温36.0℃。脈拍72分、整。血圧122/66mmHg。呼吸数15/分。SpO299%(roomair)。神経診察で異常を認めない。診察室ではそわそわと落ち着きなく歩き回り、質問に対して的外れな回答をすることもあり、会話が成立しにくい。「何となく悪いことが起きそうな気がする」「世界がなくなってしまう」「知らない人が自分を見ている」と言う。 診断はどれか。 ,a. うつ病 | b. 統合失調症 | c. パーソナリティ症 | d. 自閉スペクトラム症 | e. 双極症〈双極性障害〉,b,幻聴や被害妄想、不一致な会話など統合失調症の特徴的症状が認められるため。,0.95,b,患者は昼夜逆転、独り言、自話自笑、的外れな回答、不安、被害妄想、関係妄想が見られ、これらは統合失調症に特徴的な症状です。特に、妄想や会話の乱れは統合失調症に関連するものです。他の選択肢は症状に完全に合致しないため、統合失調症が最も適切な診断と考えられます。,0.95,b,思春期以降の学業成績の低下や引きこもり、診察時のそわそわした行動、的外れな回答、そして「知らない人が自分を見ている」などの被害妄想や幻聴に類する現象は、統合失調症の特徴的症状と一致するため。,1.0,b,高校生の頃から意欲低下、不登校、引きこもり、独り言や笑い声、診察室での落ち着きのなさ、質問への的外れな回答、「悪いことが起きそう」「世界がなくなる」「知らない人が見ている」などの訴えから、統合失調症が最も考えやすい。,0.9,ERROR,Expecting value: line 1 column 1 (char 0),b,以下の症状が統合失調症を強く示唆します：,0.9,
