question_number,model,model_answer,correct_answer,is_correct,confidence,has_image,block,is_general,is_required,score,possible
119F23,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,e,True,0.98,False,F,True,False,1,1
119F24,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,e,True,0.95,False,F,True,False,1,1
119F25,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,1.0,False,F,True,False,1,1
119F26,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.95,False,F,True,False,1,1
119F27,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.95,False,F,True,False,1,1
119F28,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,bc,bd,False,1.0,False,F,True,False,0,1
119F29,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,db,ab,False,0.85,False,F,True,False,0,1
119F30,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,ac,False,0.95,False,F,True,False,0,1
119F31,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,be,ad,False,1.0,False,F,True,False,0,1
119F32,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,ce,ce,True,1.0,False,F,True,False,1,1
119F33,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,ae,ae,True,0.95,False,F,True,False,1,1
119F34,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,bce,bce,True,0.95,False,F,True,False,1,1
119F35,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,bde,bde,True,0.97,False,F,True,False,1,1
119F36,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,0.95,True,F,True,False,1,1
119F37,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,b,False,0.85,False,F,True,False,0,1
119F38,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,e,True,0.95,True,F,True,False,1,1
119F39,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,c,True,1.0,False,F,True,False,1,1
119F40,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,b,a,False,1.0,False,F,True,False,0,1
119F41,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,c,True,0.95,True,F,True,False,1,1
119F42,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,c,False,1.0,False,F,True,False,0,1
119F43,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.95,False,F,True,False,1,1
119F44,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,e,False,0.9,False,F,True,False,0,1
119F45,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,0.95,False,F,True,False,1,1
119F46,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.95,False,F,True,False,1,1
119F47,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,b,c,False,0.95,False,F,True,False,0,1
119F48,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,e,True,1.0,False,F,True,False,1,1
119F49,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,1.0,False,F,True,False,1,1
119F50,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,c,False,0.95,True,F,True,False,0,1
119F51,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,c,True,1.0,False,F,True,False,1,1
119F52,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.95,False,F,True,False,1,1
119F53,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.95,False,F,True,False,1,1
119F54,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,0.96,True,F,True,False,1,1
119F55,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,0.97,False,F,True,False,1,1
119F56,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,be,be,True,0.95,False,F,True,False,1,1
119F57,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,bd,bd,True,0.95,False,F,True,False,1,1
119F58,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,bc,bc,True,0.9,False,F,True,False,1,1
119F59,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,bc,bc,True,0.95,True,F,True,False,1,1
119F60,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,de,de,True,0.95,False,F,True,False,1,1
119F61,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,dc,cd,False,1.0,False,F,True,False,0,1
119F62,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,c,True,1.0,False,F,True,False,1,1
119F63,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,a,a,True,0.9,False,F,True,False,1,1
119F64,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,e,True,1.0,False,F,True,False,1,1
119F65,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,c,True,0.95,True,F,True,False,1,1
119F66,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,cd,cd,True,0.95,False,F,True,False,1,1
119F67,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,ec,ce,False,0.85,False,F,True,False,0,1
119F68,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,c,c,True,0.95,False,F,True,False,1,1
119F69,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,1.0,False,F,True,False,1,1
119F70,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,b,b,True,0.95,True,F,True,False,1,1
119F71,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,e,False,0.95,False,F,True,False,0,1
119F72,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,b,b,True,1.0,True,F,True,False,1,1
119F73,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,e,e,True,,True,F,True,False,1,1
119F74,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,d,d,True,1.0,True,F,True,False,1,1
119F75,huggingface.co/doctorin/CA-DeepSeek-R1-D-Qwen-32B-Jp-sft-0.4:Q4_K_M,16,40,False,0.98,False,F,True,False,0,1
